"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","3","","EmailEditor","","EmailEditor","correctly sending email","correctly sending email",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","4","","App","","App","selecting sent mailbox","selecting sent mailbox",""
"passed","Mon Jan 17 22:45:13 GMT 2022","Mon Jan 17 22:45:13 GMT 2022","581","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:49:41 GMT 2022","Mon Jan 17 22:49:41 GMT 2022","629","","e2e/authentication.spec.js","Registration","","","registered user uses wrong password",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","1","","getEmailDate","","getEmailDate","return same date for different time","return same date for different time",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","5","","App","","App","selecting email","selecting email",""
"passed","Mon Jan 17 22:49:40 GMT 2022","Mon Jan 17 22:49:41 GMT 2022","646","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","EmailList","","EmailList","empty list","empty list",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","EmailListItem","","EmailListItem","render simple email","render simple email",""
"passed","Mon Jan 17 22:44:35 GMT 2022","Mon Jan 17 22:44:35 GMT 2022","37","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testSendingEmail","Sending single email",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","1","","getEmailTime","","getEmailTime","return same time for different date","return same time for different date",""
"passed","Mon Jan 17 22:45:14 GMT 2022","Mon Jan 17 22:45:14 GMT 2022","5","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:43:13 GMT 2022","Mon Jan 17 22:43:13 GMT 2022","4","","MailboxList","","MailboxList","selecting mailbox","selecting mailbox",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","3","","Main window","","Main window","initial login page","initial login page",""
"passed","Mon Jan 17 22:45:14 GMT 2022","Mon Jan 17 22:45:14 GMT 2022","85","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","1","","LoginPage","","LoginPage","failed Sign up via button","failed Sign up via button",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","EmailDetails","","EmailDetails","no email","no email",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","3","","LoginPage","","LoginPage","failed Sign in via button","failed Sign in via button",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","0","","toInternalEmail","","toInternalEmail","return inbox email","return inbox email",""
"passed","Mon Jan 17 22:44:35 GMT 2022","Mon Jan 17 22:44:54 GMT 2022","19249","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginWithWrongPassword","Login with wrong password",""
"passed","Mon Jan 17 22:44:54 GMT 2022","Mon Jan 17 22:44:56 GMT 2022","2363","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistration","Registration new user",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","0","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Mon Jan 17 22:45:08 GMT 2022","Mon Jan 17 22:45:08 GMT 2022","19","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","4","","EmailList","","EmailList","non-empty list","non-empty list",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","5","","Main window","","Main window","successful login","successful login",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","6","","App","","App","opening editor","opening editor",""
"passed","Mon Jan 17 22:49:33 GMT 2022","Mon Jan 17 22:49:39 GMT 2022","5805","","e2e/app.spec.js","","","","Login to non-empty mailbox",""
"passed","Mon Jan 17 22:44:32 GMT 2022","Mon Jan 17 22:44:34 GMT 2022","2663","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingSent","Getting sent",""
"passed","Mon Jan 17 22:49:39 GMT 2022","Mon Jan 17 22:49:40 GMT 2022","392","","e2e/authentication.spec.js","Registration","","","unknown user can not sign in",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","LoginPage","","LoginPage","correct credentials display","correct credentials display",""
"passed","Mon Jan 17 22:49:28 GMT 2022","Mon Jan 17 22:49:32 GMT 2022","4172","","e2e/app.spec.js","","","","Empty new user",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","8","","App","","App","updating mailboxes after write","updating mailboxes after write",""
"passed","Mon Jan 17 22:45:14 GMT 2022","Mon Jan 17 22:45:14 GMT 2022","8","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testGettingInbox","Getting inbox",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","LoginPage","","LoginPage","failed Sign in via form","failed Sign in via form",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","1","","EmailListItem","","EmailListItem","rendering selected email","rendering selected email",""
"passed","Mon Jan 17 22:44:59 GMT 2022","Mon Jan 17 22:45:01 GMT 2022","2284","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testRegistrationWithSameLogin","Registration with existing login",""
"passed","Mon Jan 17 22:45:01 GMT 2022","Mon Jan 17 22:45:03 GMT 2022","2260","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Mon Jan 17 22:44:56 GMT 2022","Mon Jan 17 22:44:59 GMT 2022","2274","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","10","","EmailListItem","","EmailListItem","clicking on email","clicking on email",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","0","","getEmailTime","","getEmailTime","return hours with leading zeros","return hours with leading zeros",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","1","","EmailEditor","","EmailEditor","handling null controller response","handling null controller response",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","EmailList","","EmailList","selection","selection",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign up button","correct authentication via Sign up button",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","1","","getEmailDate","","getEmailDate","return date with leafing zeros","return date with leafing zeros",""
"passed","Mon Jan 17 22:45:14 GMT 2022","Mon Jan 17 22:45:14 GMT 2022","152","","com.example.server.service.DBPostServiceTest","","com.example.server.service.DBPostServiceTest","testSendingEmail","Correctly filling id and time and sending email",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","2","","LoginPage","","LoginPage","correct authentication via sign in form","correct authentication via sign in form",""
"passed","Mon Jan 17 22:49:41 GMT 2022","Mon Jan 17 22:49:42 GMT 2022","640","","e2e/authentication.spec.js","Registration","","","user can not sign up twice",""
"passed","Mon Jan 17 22:44:34 GMT 2022","Mon Jan 17 22:44:35 GMT 2022","174","","com.example.server.repo.PostgresPostRepoTest","","com.example.server.repo.PostgresPostRepoTest","testGettingInbox","Getting inbox",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","1","","toInternalEmail","","toInternalEmail","return sent email","return sent email",""
"passed","Mon Jan 17 22:45:08 GMT 2022","Mon Jan 17 22:45:08 GMT 2022","37","","com.example.server.repo.PostgresAuthenticationRepoTest","","com.example.server.repo.PostgresAuthenticationRepoTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:45:14 GMT 2022","Mon Jan 17 22:45:14 GMT 2022","15","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","0","","getEmailDate","","getEmailDate","return correct date from timestamp","return correct date from timestamp",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","3","","LoginPage","","LoginPage","correct authentication via Sign in button","correct authentication via Sign in button",""
"passed","Mon Jan 17 22:45:13 GMT 2022","Mon Jan 17 22:45:13 GMT 2022","30","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testRegister","Signing up with same credentials twice",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","0","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","5","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Mon Jan 17 22:43:12 GMT 2022","Mon Jan 17 22:43:12 GMT 2022","10","","EmailDetails","","EmailDetails","render email","render email",""
"passed","Mon Jan 17 22:49:32 GMT 2022","Mon Jan 17 22:49:33 GMT 2022","1398","","e2e/app.spec.js","","","","Sending message for new user",""
"passed","Mon Jan 17 22:45:03 GMT 2022","Mon Jan 17 22:45:06 GMT 2022","2359","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testGettingMailboxes","Getting mailboxes","Getting inbox and sent mailboxes for 2 user, that sent each other emails"
"passed","Mon Jan 17 22:43:13 GMT 2022","Mon Jan 17 22:43:13 GMT 2022","2","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Mon Jan 17 22:49:40 GMT 2022","Mon Jan 17 22:49:40 GMT 2022","446","","e2e/authentication.spec.js","Registration","","","new user can sign up",""
"passed","Mon Jan 17 22:45:06 GMT 2022","Mon Jan 17 22:45:08 GMT 2022","2244","","com.example.server.repo.PostgresPostRepoIntegrationTest","","com.example.server.repo.PostgresPostRepoIntegrationTest","testSendingEmail","Sending single email","Sending single email and checking its presence in database"
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","25","","App","","App","initial render","initial render",""
"passed","Mon Jan 17 22:43:11 GMT 2022","Mon Jan 17 22:43:11 GMT 2022","0","","getEmailTime","","getEmailTime","return correct time from timestamp","return correct time from timestamp",""
