"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 20 01:08:10 GMT 2022","Thu Jan 20 01:08:10 GMT 2022","0","","getEmailTime","","getEmailTime","return minutes with leading zeros","return minutes with leading zeros",""
"passed","Thu Jan 20 01:09:59 GMT 2022","Thu Jan 20 01:09:59 GMT 2022","7","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testRegister","Signing up with same credentials twice",""
"passed","Thu Jan 20 01:09:47 GMT 2022","Thu Jan 20 01:09:49 GMT 2022","1792","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testAbsentUser","Login with non-existing credentials",""
"passed","Thu Jan 20 01:08:10 GMT 2022","Thu Jan 20 01:08:10 GMT 2022","0","","getEmailDate","","getEmailDate","return month with leading zeros","return month with leading zeros",""
"passed","Thu Jan 20 01:09:59 GMT 2022","Thu Jan 20 01:09:59 GMT 2022","12","","com.example.server.service.DBAuthenticationServiceTest","","com.example.server.service.DBAuthenticationServiceTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Thu Jan 20 01:14:43 GMT 2022","Thu Jan 20 01:14:43 GMT 2022","777","","e2e/authentication.spec.js","Registration","","","registered user can sign in",""
"passed","Thu Jan 20 01:08:11 GMT 2022","Thu Jan 20 01:08:11 GMT 2022","3","","Sidebar","","Sidebar","clicking write","clicking write",""
"passed","Thu Jan 20 01:09:58 GMT 2022","Thu Jan 20 01:09:59 GMT 2022","585","","com.example.server.controller.AuthenticationControllerTest","","com.example.server.controller.AuthenticationControllerTest","testLogin","Signing in with correct and incorrect credentials",""
"passed","Thu Jan 20 01:14:32 GMT 2022","Thu Jan 20 01:14:33 GMT 2022","1100","","e2e/a11y.spec.js","A11y","","","App page",""
"passed","Thu Jan 20 01:15:50 GMT 2022","Thu Jan 20 01:15:52 GMT 2022","2695","","com.example.PostTest","","com.example.PostTest","newUserSendsEmail","New user sends email",""
"passed","Thu Jan 20 01:08:11 GMT 2022","Thu Jan 20 01:08:11 GMT 2022","5","","EmailEditor","","EmailEditor","display correct data","display correct data",""
"passed","Thu Jan 20 01:08:11 GMT 2022","Thu Jan 20 01:08:11 GMT 2022","5","","Main window","","Main window","successful login","successful login",""
"passed","Thu Jan 20 01:15:52 GMT 2022","Thu Jan 20 01:16:05 GMT 2022","12943","","com.example.PostTest","","com.example.PostTest","nonEmptyMailBox","Login in to non-empty mailbox",""
"passed","Thu Jan 20 01:09:44 GMT 2022","Thu Jan 20 01:09:45 GMT 2022","1796","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","","com.example.server.repo.PostgresAuthenticationRepoIntegrationTest","testLoginAfterRegistration","Login after registration",""
